DPP6,African American,Venous thromboembolism adjusted for sickle cell variant rs77121243-T
LOC105370834 - LOC107984724,European,Myopia (pathological)
PRNCR1 - LOC105375752,European,Prostate cancer
RTTN,Finnish,Interleukin-9 levels
ZNF665,European,Asthma
DPYSL5,Hispanic,Obesity-related traits
"COLCA1, COLCA2",European,Colorectal cancer
HLA-DRB1 - LOC107986589,European,Antineutrophil cytoplasmic antibody-associated vasculitis
"TNNI3K, LOC105378803, FPGT-TNNI3K",European,Body mass index
PDE4D,European,Asthma
GDF5,European,Height
RNF123,European,Educational attainment
IRF6,Han Chinese,Nonsyndromic cleft lip with or without cleft palate
APOC1 - APOC1P1,Micronesian,LDL cholesterol
NTNG2,European,Systemic lupus erythematosus
RHPN2,European,Colorectal cancer
IL18RAP,European,Sum eosinophil basophil counts
HTR1D - RPL29P6,European,Height
KANK1,East Asian,Fasting plasma glucose
YKT6,British,Fasting plasma glucose
CDKAL1,East Asian,Body mass index
TANGO6 - HAS3,European,Attention deficit hyperactivity disorder
LRRK2,European,Parkinson's disease
POFUT1 - KIF3B,European,Crohn's disease
RPEL1 - INA,European,Migraine
ETV6,European,Height
DNAJC16,European,Cough in response to angiotensin-converting enzyme inhibitor drugs
SCN4B - SCN2B,European,Preeclampsia
TUBB1,European,Platelet distribution width
LUC7L,"African American, European",Mean corpuscular volume
LOC101928635,European,Red blood cell traits
DIS3L2,East Asian,Height
CNGB3,European,Response to simvastatin treatment (PCSK9 protein level change)
COLEC10,European,Bone mineral density
THSD4,European,Thiazide-induced adverse metabolic effects in hypertensive patients
VWF,"African American, Hawaiian",3-hydroxypropylmercapturic acid levels in smokers
SLCO3A1,European,Post bronchodilator FEV1/FVC ratio
EYA3,European,Plasma trimethylamine N-oxide levels
CADM2,European,Post bronchodilator FEV1
ECE2 - PSMD2,European,Immature fraction of reticulocytes
EIF2AK4,European,Response to haloperidol in psychosis
LPAL2,European,Lipoprotein (a) levels
FOXO3,European,High light scatter reticulocyte percentage of red cells
JAZF1,European,Waist circumference adjusted for BMI (joint analysis main effects and smoking interaction)
LOC107986112 - LOC101929485,British,Parental longevity (combined parental age at death)
C10orf11,European,QRS complex (Cornell)
LOC107985962,European,Information processing speed
MTHFD2P4 - TOMM22P4,Ashkenazi Jewish,Colorectal cancer
FADS1,European,Metabolite levels
OSBPL1A,European,Osteoporosis-related phenotypes
LOC100129601 - OTX2P1,European,Glucocorticoid-induced osteonecrosis
GAS7,Asian,Intraocular pressure
KNG1,European,Blood protein levels
SST - RTP2,European,Response to citalopram treatment
LOC101928944 - MTCO3P25,European,Blood trace element (Zn levels)
LOC105376242 - LOC101928797,"African American, European",Body mass index (joint analysis main effects and physical activity interaction)
LOC101930028 - LOC105377611,European,Emphysema imaging phenotypes
YWHAE - CRK,European,Granulocyte count
ITIH1,"African American, European",Waist-to-hip ratio adjusted for BMI (joint analysis for main effect and physical activity interaction)
PTCH1,Han Chinese,Nonsyndromic cleft lip with cleft palate
LOC102725068,European,Blood protein levels
SPTA1,European,Immature fraction of reticulocytes
ADRB1,European,Birth weight
LOC105378189,Japanese,Glaucoma (primary open-angle)
HLA-DPB2,European,Cervical cancer
LOC105373352 - TMEM18,European,Obesity
LOC107984482 - ITPR2,European,Waist-hip ratio
RNF5P1 - TACC1,Japanese,Pancreatic cancer
RPS21P8 - RPS20P32,European,Alcohol dependence
TMEM132C,European,Suicide attempts in bipolar disorder
ZNF365 - ALDH7A1P4,European,Crohn's disease
FAM19A2,European,Post bronchodilator FEV1/FVC ratio in COPD
PMS1,Hispanic,Iron status biomarkers (ferritin levels)
ADCY3 - DNAJC27,European,Body mass index
SLC12A7,European,Platelet distribution width
TP63,European,Acute lymphoblastic leukemia (childhood)
LINC01601,European,Neutrophil percentage of white cells
RYR3,European,Trans fatty acid levels
DBH,European,Post bronchodilator FEV1
"NTRK1, INSRR",European,Polychlorinated biphenyl levels
IREB2,European,Post bronchodilator FEV1
AFF3 - LINC01104,European,Educational attainment
LOC105379040,European,Life satisfaction
"CCR6, LOC107986672",European,Rheumatoid arthritis
UBDP1 - MAS1LP1,European,Immune reponse to smallpox (secreted IFN-alpha)
CALM2P1 - LOC105371884,Han Chinese,Thyrotoxic hypokalemic periodic paralysis
RUVBL1,European,Post bronchodilator FEV1
NFKB1,European,Eosinophil percentage of granulocytes
LOC107986229 - BTC,European,Mammographic density (dense area)
ANAPC13,European,Waist circumference adjusted for body mass index
ASH2L,European,Menopause (age at onset)
LINC01488 - CCND1,European,Breast cancer (early onset)
RPS29P1 - DCAF5,European,Platelet distribution width
IL5RA,European,Blood protein levels
SLC12A4 - DPEP3,British,HDL cholesterol
ANKFN1 - RPL39P33,"European, American",Airway responsiveness in chronic obstructive pulmonary disease
BCDIN3D - RPL35AP28,European,BMI in non-smokers
SLC39A12 - CACNB2,European,Systolic blood pressure
CTSZ - TUBB1,European,Mean platelet volume
DLG2,European,Parkinson's disease
GHSR,European,Height
CSMD1,Finnish,Psychosis proneness (revised social anhedonia scale)
CYP2T1P - CYP2F2P,European,Post bronchodilator FEV1
INMT-FAM188B - AQP1,European,Huntington's disease progression
CCDC122,European,Response to paliperidone in schizophrenia (Multivariate)
"GNG11, LOC105375402",European,Heart rate variability traits (pvRSA/HF)
CCDC26,European,Monocyte percentage of white cells
"GALNT18, LOC107983976",European,Response to tocilizumab in rheumatoid arthritis
RYR2,"African American, European",Response to taxane treatment (docetaxel)
EEFSEC,European,Post bronchodilator FEV1/FVC ratio
LOC107986598,European,Advanced age-related macular degeneration
MIRLET7I - PPM1H,Filipino,Waist circumference
NOTCH4 - LOC101929163,European,Autism spectrum disorder or schizophrenia
LOC100505817 - LOC105372190,Finnish,Fibroblast growth factor basic levels
RRNAD1,European,HDL cholesterol
LOC101929288 - LOC101929312,American Indian,Response to amphetamines
RET,Korean,Hirschsprung disease
LOC643014 - CXCL2,European,Basophil percentage of granulocytes
SLC17A3,Ashkenazi Jewish,Schizophrenia
CCDC26,European,Monocyte count
TRIB2 - LOC100506474,European,Optic cup area
DLEU1 - LOC107984568,European,Hip circumference adjusted for BMI
GCKR,European,circulating leptin levels adjusted for BMI
ZBTB38,European,Pulmonary function in asthmatics
ARMC9,Finnish,CTACK levels
LINC00299,European,Allergy
RORA,European,Asthma
FADS3 - RAB3IL1,European,Plasma omega-3 polyunsaturated fatty acid levels (docosapentaenoic acid)
SLC35D3 - RPL35AP3,European,Type 2 diabetes
LOC100505853 - LOC105372203,Finnish,Interleukin-12p70 levels
DNAH10,"African American, European",Waist circumference adjusted for body mass index
NNT - RNU6-381P,European,Post bronchodilator FEV1/FVC ratio in COPD
ELP3 - LOC100131127,European,Childhood body mass index
"LOC107984114, LOC101929710",European,Cannabis use (age at onset)
NELL1,European,Hepcidin levels
ADRB1 - RNU6-709P,European,Adiponectin levels
ZNF697 - LOC105378937,European,Blood metabolite levels
PROCR,European,Hemostatic factors and hematological phenotypes
LOC105373714 - LOC100130766,European,Sudden cardiac arrest
CACNB2,European,Diastolic blood pressure
DOCK8,European,Granulocyte percentage of myeloid white cells
MYO18B,European,Urate levels in lean individuals
INTS7,European,Hip circumference adjusted for BMI
"LOC101927907, LRRTM4",European,IgG glycosylation
HIST1H2BF - RPS10P1,"African American, European",Waist circumference adjusted for BMI (joint analysis main effects and physical activity interaction)
LOC107985440,European,IgG glycosylation
LINGO2 - PDK1P1,European,Post bronchodilator FEV1/FVC ratio
FXR1,European,Bipolar disorder and eating disorder
IMPAD1,"African American, European",Alcohol dependence
CCDC91,European,Hip circumference adjusted for BMI
IL2RA,European,Self-reported allergy
GDF5,European,Hip circumference adjusted for BMI
MECOM,European,Plateletcrit
LOC105371884 - LOC100131241,European,Forced vital capacity
KAZN,Finnish,Interleukin-2 levels
"LOC105375467, WNT2","African American, Hawaiian",3-hydroxypropylmercapturic acid levels in smokers
NCKAP5,European,Bipolar disorder and schizophrenia
LOC105369698,European,Heart rate variability traits (RMSSD)
RNU6-1151P - LOC157273,European,Liver enzyme levels (alkaline phosphatase)
PTPRD,European,Partial epilepsies
PCSK5,European,Metabolite levels (5-HIAA)
RPS11,Japanese,Hematological and biochemical traits
SCN5A,European,QRS duration
HPRT1P2 - RPL19P11,African,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive)
ELMSAN1,European,Reticulocyte count
HIST1H2BF - RPS10P1,European,Height
LOC105378800 - LOC105378801,European,Migraine
LOC105373450 - KCNS3,Ashkenazi Jewish,Schizophrenia
GCSAML,European,Platelet count
LOC100506047,Latin American,Glucose homeostasis traits
ADARB2,European,Emphysema-related traits
NELL1,European,"Fibrinogen levels (smoking status, alcohol consumption or body mass index interaction)"
GPR35 - LOC100420500,European,Inflammatory bowel disease
CSMD1 x HYKK,European,Age-related hearing impairment (SNP x SNP interaction)
UHRF1BP1,European,Hip circumference
KCNJ2 - CALM2P1,"African American, Hawaiian",3-hydroxy-1-methylpropylmercapturic acid levels in smokers
RPS26P35 - LOC105375723,European,Chronic obstructive pulmonary disease-related biomarkers
CMKLR1,European,Monocyte percentage of white cells
PSMB8,Han Chinese,Nephropathy
IKZF3,European,Systemic lupus erythematosus and Systemic sclerosis
SLC30A4,European,Response to fenofibrate (adiponectin levels)
BTN2A1,European,Lung cancer in ever smokers
C12orf79,European,Neutrophil percentage of granulocytes
"MSH5, MSH5-SAPCD1",European,Lung cancer
ZNF326 - LOC105378848,European,Response to paliperidone in schizophrenia (positive Marder score)
LOC107985484 - RPL23AP12,European,Granulocyte percentage of myeloid white cells
RNF10,European,Chronotype
RXFP1,European,Acute lymphoblastic leukemia (childhood)
LOC107985876 - RNU6-242P,European,Cisplatin-induced ototoxicity
"LOC107985272, LOC102723886",European,Visceral adipose tissue/subcutaneous adipose tissue ratio
PRDM11,European,Thyroid hormone levels
GAPDHP50 - EPHA3,European,BMI in non-smokers
HMOX1,Hispanic,Obesity-related traits
ERGIC1,Japanese,Adverse response to chemotherapy (neutropenia/leucopenia) (paclitaxel)
NRG1,European,Post bronchodilator FEV1/FVC ratio in COPD
G6PD,African American,Red blood cell traits
LINC01550,Finnish,Stem cell factor levels
LOC105371067,European,Oppositional defiant disorder dimensions in attention-deficit hyperactivity disorder
DLEU1,European,Prostate-specific antigen levels (conditioned on lead SNPs)
LOC105375881 - LINC01299,European,Bone mineral density (spine)
LOC107986146,European,Post bronchodilator FEV1
JAKMIP1,European,IgG glycosylation
TMPRSS6,European,Mean corpuscular volume
LINC00299,European,IgE levels
KCNJ6,Finnish,Growth-regulated protein alpha levels
GCSAML,European,Mean platelet volume
ST18,European,Motion sickness
LOC107986889 - LOC105375861,European,Schizophrenia
FBXO15 x LOC105373081 - FAM19A5,European,Venous thromboembolism (SNP x SNP interaction)
GLIS3,East Asian,Glaucoma (primary angle closure)
"MNS1, TEX9",European,Relative hand skill in reading disability
SH2B1 - ATP2A1,European,Body mass index
LOC105370491,European,Polychlorinated biphenyl levels
AK3 - ECM1P1,European,Plateletcrit
SLC25A39,European,Childhood ear infection
COG6,European,Psoriasis
LOC100533853 - RNU6-953P,European,Glomerular filtration rate in non diabetics (creatinine)
FHIT,European,BMI in smokers
LOC101927549,European,Melanoma
GTF2IRD1,Korean,Systemic lupus erythematosus
"LOC105371642, ZNF648",European,Cardiovascular heart disease in diabetics
SH2D4B,East Asian,Capecitabine sensitivity
BRINP2 - LOC102724661,European,Autism spectrum disorder or schizophrenia
LOC105375444,European,Ulcerative colitis
LOC105377979 - RNU1-18P,European,Optic cup area
LOC101928635,European,Age-related macular degeneration
FES,European,Hypertension
"GNG12-AS1, WLS",European,Bone mineral density (spine)
LOC101929229 - LOC101929248,European,Myeloid white cell count
LOC107986930,European,Waist-to-hip ratio adjusted for body mass index
PML,European,Myopia (pathological)
ZNRD1,European,AIDS progression
ITGA9,Chinese,Nasopharyngeal carcinoma
ELMO1,European,Anticoagulant levels
HEATR3 - RPL10P14,European,Testicular germ cell tumor
FBXO32 - RN7SKP155,Finnish,Psychosis proneness (hypomanic personality scale and perceptual aberration scale)
TPM1 - LOC107984798,European,HDL cholesterol
MTHFR,European,Homocysteine levels
ZMIZ1,Japanese,Type 2 diabetes
LOC105377656 - LOC339978,European,Sum neutrophil eosinophil counts
ABCA7,Finnish,Monocyte chemoattractant protein-1 levels
FADD - PPFIA1,European,Post bronchodilator FEV1/FVC ratio
DSE - CBX3P9,Finnish,Otitis media
MRAS,"African American, European",Body mass index (joint analysis main effects and physical activity interaction)
GCKR,European,Red blood cell count
LOC105377462,European,Post bronchodilator FEV1/FVC ratio
ITSN1,European,Mean corpuscular hemoglobin
WTAPP1,European,Post bronchodilator FEV1/FVC ratio
CSMD1,European,Postburn hypertrophic scarring severity
MOBP,European,Alzheimer's disease (cognitive decline)
TEX2 - RPL31P57,European,Mean platelet volume
BCHE - MTND4P17,Bangladeshi,Smoking quantity
LOC105376554 - MICAL2,European,Aggressiveness in attention deficit hyperactivity disorder
ATP2A2,European,Schizophrenia
HNF4G - LOC105375906,"African American, Filipino",Body mass index in physically active individuals
RNU4-35P - LOC260339,European,Heart rate
FBLN1 - LINC01589,European,Hemoglobin concentration
EYA2,"African American, European",Waist-to-hip ratio adjusted for BMI (joint analysis for main effect and physical activity interaction)
ZNF423 - RPL34P29,Japanese,Cold medicine-related Stevens-Johnson syndrome/toxic epidermal necrolysis (SJS/TEN) with severe ocular complications
MROH3P - KIF21B,European,Crohn's disease
LOC105374627 - LOC107986400,European,Political ideology
STAT4,European,Rheumatoid arthritis
ZNF841 - ZNF616,European,Bronchodilator response in asthma (inhaled corticosteroid treatment interaction)
MKNK1,Ashkenazi Jewish,Schizophrenia
LOC100507053 - ADH1B,European,HDL cholesterol
TGFB2,European,Alzheimer disease and age of onset
SLC22A3,European,Lipoprotein(a) levels adjusted for apolipoprotein(a) isoforms
ATP2B1,East Asian,Pulse pressure
ADH1B,"African American, European",Alcohol dependence
TMEM132B,Han Chinese,Amyotrophic lateral sclerosis (sporadic)
IL4R,European,Sum eosinophil basophil counts
LOC100419513 - SATB2,European,Autism spectrum disorder or schizophrenia
GNN,Finnish,Stem cell growth factor beta levels
TRIM66,European,Menarche (age at onset)
CACNA1C,European,Hematocrit
LILRB1,European,Blood protein levels
LOC101928271 - APOB,European,Metabolite levels (lipoprotein measures)
LOC105378828,Finnish,Macrophage inflammatory protein 1b levels
HFE,European,Iron status biomarkers
EEF1A1P11 - LOC105378866,European,BMI (adjusted for smoking behaviour)
HERPUD1 - CETP,European,HDL cholesterol
KIAA1671,European,Lower body strength
ARMC8P1 - TCEA1P3,Hong Kong Chinese,Hypertension
LOC105373926,European,Heart rate
PM20D2 - GABRR1,European,Blood metabolite levels
CRTAC1,European,Lung cancer in never smokers
LOC105376214,European,Cotinine glucuronidation
B4GALNT3,European,Hip circumference adjusted for BMI
IL21-AS1,Han Chinese,Primary biliary cholangitis
L3MBTL3,European,Height
ATXN2,European,Sum eosinophil basophil counts
LOC643339,Han Chinese,Amyotrophic lateral sclerosis (sporadic)
ALDH2,European,Stroke (ischemic)
OR4A46P - OR4A40P,European,HDL cholesterol
LOC107985335 - RNA5SP470,European,Anger
